"stock_name","common_name","stock_area","assessment_level","overfishing","overfished","scientific_name","last_assessment","model_category","catch_gap","abundance_gap","LH_gap","comp_gap","eco_gap","Region","Functional_group","Complexity.in.Reproductive.Strategy","Habitat.Specificity","Prey.Specificity","Exposure","Sensitivity","Winfinity","tmax","tm","Lm","Temperature","ln_var","rho","ln_MASPS","ln_margsd","h","logitbound_h","ln_Fmsy_over_M","ln_Fmsy","ln_r","ln_G","G","Fmsy_over_M","Fmsy","MASPS","margsd","Loo","K","M","r"
"Chinook salmon - Columbia River Basin: Upper Willamette Spring","Chinook salmon","Columbia River Basin: Upper Willamette Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Northern California Coast: California Coastal","Chinook salmon","Northern California Coast: California Coastal",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,2,4,1,4,4,2,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Northern California Coast: California Coastal","Chinook salmon","Northern California Coast: California Coastal",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,2,4,1,4,4,2,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Northern California Coast: Klamath River Fall","Chinook salmon","Northern California Coast: Klamath River Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,1,2,0,2,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Northern California Coast: Klamath River Fall","Chinook salmon","Northern California Coast: Klamath River Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,1,2,0,2,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Northern California Coast: Klamath River Spring","Chinook salmon","Northern California Coast: Klamath River Spring",1,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2013,2,3,2,5,4,2,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Northern California Coast: Klamath River Spring","Chinook salmon","Northern California Coast: Klamath River Spring",1,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2013,2,3,2,5,4,2,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Oregon Coast: Central and Northern Oregon","Chinook salmon","Oregon Coast: Central and Northern Oregon",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,2,2,0,3,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Oregon Coast: Central and Northern Oregon","Chinook salmon","Oregon Coast: Central and Northern Oregon",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,2,2,0,3,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Oregon Coast: Southern Oregon","Chinook salmon","Oregon Coast: Southern Oregon",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,2,0,0,3,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Oregon Coast: Southern Oregon","Chinook salmon","Oregon Coast: Southern Oregon",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,2,0,0,3,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Cedar River Summer/Fall","Chinook salmon","Puget Sound: Cedar River Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Cedar River Summer/Fall","Chinook salmon","Puget Sound: Cedar River Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Eastern Strait of Juan de Fuca Summer/Fall","Chinook salmon","Puget Sound: Eastern Strait of Juan de Fuca Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,2,1,2,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Eastern Strait of Juan de Fuca Summer/Fall","Chinook salmon","Puget Sound: Eastern Strait of Juan de Fuca Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,2,1,2,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Green River Summer/Fall","Chinook salmon","Puget Sound: Green River Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Green River Summer/Fall","Chinook salmon","Puget Sound: Green River Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Mid Hood Canal Summer/Fall","Chinook salmon","Puget Sound: Mid Hood Canal Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,2,1,1,2,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Mid Hood Canal Summer/Fall","Chinook salmon","Puget Sound: Mid Hood Canal Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,2,1,1,2,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Nisqually River Summer/Fall","Chinook salmon","Puget Sound: Nisqually River Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Nisqually River Summer/Fall","Chinook salmon","Puget Sound: Nisqually River Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Nooksack Spring Early","Chinook salmon","Puget Sound: Nooksack Spring Early",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Nooksack Spring Early","Chinook salmon","Puget Sound: Nooksack Spring Early",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Puyallup Summer/Fall","Chinook salmon","Puget Sound: Puyallup Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Puyallup Summer/Fall","Chinook salmon","Puget Sound: Puyallup Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Skagit Spring","Chinook salmon","Puget Sound: Skagit Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Skagit Spring","Chinook salmon","Puget Sound: Skagit Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Skagit Summer/Fall","Chinook salmon","Puget Sound: Skagit Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Skagit Summer/Fall","Chinook salmon","Puget Sound: Skagit Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Snohomish Summer/Fall","Chinook salmon","Puget Sound: Snohomish Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,1,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Snohomish Summer/Fall","Chinook salmon","Puget Sound: Snohomish Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,1,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Stillaguamish Summer/Fall","Chinook salmon","Puget Sound: Stillaguamish Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,1,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: Stillaguamish Summer/Fall","Chinook salmon","Puget Sound: Stillaguamish Summer/Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,1,1,1,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: White River Spring","Chinook salmon","Puget Sound: White River Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,1,2,1,4,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Puget Sound: White River Spring","Chinook salmon","Puget Sound: White River Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,1,2,1,4,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Grays Harbor Fall","Chinook salmon","Washington Coast: Grays Harbor Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,0,1,3,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Grays Harbor Fall","Chinook salmon","Washington Coast: Grays Harbor Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,0,0,0,1,3,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Grays Harbor Spring","Chinook salmon","Washington Coast: Grays Harbor Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,0,0,1,3,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Grays Harbor Spring","Chinook salmon","Washington Coast: Grays Harbor Spring",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,0,0,1,3,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Hoh Fall","Chinook salmon","Washington Coast: Hoh Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,0,0,1,3,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Hoh Fall","Chinook salmon","Washington Coast: Hoh Fall",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,0,0,1,3,"general","Salmon",3.5,1.85,1.75,4,3.5,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
"Chinook salmon - Washington Coast: Hoh Spring/Summer","Chinook salmon","Washington Coast: Hoh Spring/Summer",NA,"Unknown","Unknown","Oncorhynchus _ tshawytscha",2021,4,1,0,1,1,3,"bering_sea","Salmon",3.25,2.8,1.8,4,2.55,3734.61180140937,7.02171026287575,2.32400480773095,46.5803659915721,12.3525982787678,-1.38411491943292,0.323912307730533,1.27215753992062,-0.617412667544252,0.63504395385848,0.215894242296036,0.480478492002542,0.40799056928653,-0.821998050751516,1.273523431074,3.90101839390944,1.6168478659032,1.50379297926253,3.56854353772,0.539338080829184,76.692065572108,0.40229467667038,0.933052032549931,0.534551580588559
