Stock.Name,Jurisdiction,FMP,Science.Center,Regional.Ecosystem,Common.Name,Stock.Area,Assessment.Level,Model.Category,F.Flimit,F.Fmsy,B.Blimit,B.Bmsy,Genus,Species,overfishing,overfished,scientific_name,Mean.Gap,Exposure,Sensitivity,Loo,tmax,tm,M,h,r,Fmsy_over_M,Assessment.Level_scored,Model.Category_scored,status,scored_gap,avg_p_score,avg_s_score,distance,family,phylopic_uuid
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,English sole,,NA,2,0.166999996,0.166999996,NA,NA,Parophrys,vetulus,Unknown,Unknown,Parophrys vetulus,NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Longhead dab,,NA,2,0.166999996,0.166999996,NA,NA,Limanda,proboscidea,Unknown,Unknown,Limanda proboscidea,NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Petrale sole,,NA,2,0.166999996,0.166999996,NA,NA,Eopsetta,jordani,Unknown,Unknown,Eopsetta jordani,NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Roughscale sole,,NA,2,0.166999996,0.166999996,NA,NA,Clidoderma,asperrimum,Unknown,Unknown,Clidoderma asperrimum,NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Sand sole,,NA,2,0.166999996,0.166999996,NA,NA,Psettichthys,melanostictus,Unknown,Unknown,Psettichthys melanostictus,NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Slender sole,,NA,2,0.166999996,0.166999996,NA,NA,Lyopsetta,exilis,Unknown,Unknown,Lyopsetta exilis,NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Other Flatfish Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Sakhalin sole,,NA,2,0.166999996,0.166999996,NA,NA,Limanda,sakhalinensis,Unknown,Unknown,Limanda sakhalinensis,NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Yellow irish lord,,NA,2,0.086000003,0.086000003,NA,NA,Hemilepidotus,jordani,Unknown,Unknown,Hemilepidotus jordani,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Antlered sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Enophrys,diceraus,Unknown,Unknown,Enophrys diceraus,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Arctic staghorn sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Gymnocanthus,tricuspis,Unknown,Unknown,Gymnocanthus tricuspis,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Armorhead sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Gymnocanthus,galeatus,Unknown,Unknown,Gymnocanthus galeatus,NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Blackfin sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Malacocottus,kincaidi,Unknown,Unknown,Malacocottus kincaidi,NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,Psychrolutidae,68a61aa3-aee8-4d27-bcaa-7924a2f76b8f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Butterfly sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Hemilepidotus,papilio,Unknown,Unknown,Hemilepidotus papilio,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Crested sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Blepsias,bilobus,Unknown,Unknown,Blepsias bilobus,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Hemitripteridae,NA
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Darkfin sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Malacocottus,zonurus,Unknown,Unknown,Malacocottus zonurus,NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,Psychrolutidae,68a61aa3-aee8-4d27-bcaa-7924a2f76b8f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Eyeshade sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Nautichthys,pribilovius,Unknown,Unknown,Nautichthys pribilovius,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Hemitripteridae,NA
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Highbrow sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Triglops,metopias,Unknown,Unknown,Triglops metopias,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Hookhorn sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Artediellus,pacificus,Unknown,Unknown,Artediellus pacificus,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Purplegray sculpin,,NA,2,0.086000003,0.086000003,NA,NA,Gymnocanthus,detrisus,Unknown,Unknown,Gymnocanthus detrisus,NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Red irish lord,,NA,2,0.086000003,0.086000003,NA,NA,Hemilepidotus,hemilepidotus,Unknown,Unknown,Hemilepidotus hemilepidotus,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Ribbed sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Triglops,pingelii,Unknown,Unknown,Triglops pingelii,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Roughspine sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Trachidermus,fasciatus,Unknown,Unknown,Trachidermus fasciatus,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Sailfin sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Nautichthys,oculofasciatus,Unknown,Unknown,Nautichthys oculofasciatus,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Hemitripteridae,NA
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Scissortail sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Triglops,forficatus,Unknown,Unknown,Triglops forficatus,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Spatulate sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Icelus,spatula,Unknown,Unknown,Icelus spatula,NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Spectacled sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Triglops,scepticus,Unknown,Unknown,Triglops scepticus,NA,NA,NA,3,2,1,2,3,3,3,NA,3,NA,NA,2.333333333,3,2.108185107,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Spinyhead sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Dasycottus,setiger,Unknown,Unknown,Dasycottus setiger,NA,NA,NA,3,2,1,1,3,2,3,NA,3,NA,NA,2,3,2.236067977,Psychrolutidae,68a61aa3-aee8-4d27-bcaa-7924a2f76b8f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Thorny sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Icelus,spiniger,Unknown,Unknown,Icelus spiniger,NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Bering Sea / Aleutian Islands Sculpin Complex,NPFMC,Groundfish of the Bering Sea and Aleutian Islands Management Area,AFSC,Alaska Ecosystem Complex,Threaded sclupin,,NA,2,0.086000003,0.086000003,NA,NA,Gymnocanthus,pistilliger,Unknown,Unknown,Gymnocanthus pistilliger,NA,NA,NA,3,3,2,2,3,3,3,NA,3,NA,NA,2.666666667,3,2.02758751,Cottidae,886b0783-5843-49c8-b2e5-6e4439d70e6f
Caribbean Parrotfishes Complex,CFMC,Reef Fish Fishery of Puerto Rico and the U.S. Virgin Islands,SEFSC,Caribbean Sea,Redband parrotfish,,0,NA,NA,NA,NA,NA,Sparisoma,aurofrenatum,Unknown,Unknown,Sparisoma aurofrenatum,NA,2,2,3,3,3,3,3,3,3,NA,NA,NA,NA,2.857142857,2.5,1.506787365,Scaridae,1090f2c9-8b5e-4f66-8749-6add8ef9fdf4
Caribbean Parrotfishes Complex,CFMC,Reef Fish Fishery of Puerto Rico and the U.S. Virgin Islands,SEFSC,Caribbean Sea,Redfin parrotfish,,0,NA,NA,NA,NA,NA,Sparisoma,rubripinne,Unknown,Unknown,Sparisoma rubripinne,NA,NA,NA,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,2,Scaridae,1090f2c9-8b5e-4f66-8749-6add8ef9fdf4
Caribbean Parrotfishes Complex,CFMC,Reef Fish Fishery of Puerto Rico and the U.S. Virgin Islands,SEFSC,Caribbean Sea,Redtail parrotfish,,0,NA,NA,NA,NA,NA,Sparisoma,chrysopterum,Unknown,Unknown,Sparisoma chrysopterum,NA,NA,NA,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,2,Scaridae,1090f2c9-8b5e-4f66-8749-6add8ef9fdf4
Caribbean Parrotfishes Complex,CFMC,Reef Fish Fishery of Puerto Rico and the U.S. Virgin Islands,SEFSC,Caribbean Sea,Stoplight parrotfish,,0,NA,NA,NA,NA,NA,Sparisoma,viride,Unknown,Unknown,Sparisoma viride,NA,NA,NA,3,3,3,2,2,3,3,NA,NA,NA,NA,2.666666667,3,2.02758751,Scaridae,1090f2c9-8b5e-4f66-8749-6add8ef9fdf4
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Black trevally,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Caranx,lugubris,Unknown,Unknown,Caranx lugubris,3,NA,NA,2,2,2,3,3,3,3,2,2,NA,3,2.5,2.666666667,1.740051085,Carangidae,0eb09006-b566-4cf4-8767-ffab6f4ecfc1
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Giant trevally,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Caranx,ignobilis,Unknown,Unknown,Caranx ignobilis,3,1,3,2,2,2,3,3,2,3,2,2,NA,3,2.428571429,2.25,1.3744201,Carangidae,0eb09006-b566-4cf4-8767-ffab6f4ecfc1
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Ruby snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Etelis,carbunculus,Unknown,Unknown,Etelis carbunculus,3,NA,NA,2,2,1,1,2,2,3,2,2,NA,3,1.666666667,2.666666667,2.134374746,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Flame snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Etelis,coruscans,Unknown,Unknown,Etelis coruscans,3,NA,NA,2,2,1,1,2,2,3,2,2,NA,3,1.666666667,2.666666667,2.134374746,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Redgill emperor,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Lethrinus,rubrioperculatus,Unknown,Unknown,Lethrinus rubrioperculatus,3,NA,NA,3,2,2,2,2,2,3,2,2,NA,3,2.166666667,2.666666667,1.863389981,Lethrinidae,NA
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Yelloweye snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Pristipomoides,flavipinnis,Unknown,Unknown,Pristipomoides flavipinnis,3,NA,NA,3,3,3,3,3,3,3,2,2,NA,3,3,2.666666667,1.666666667,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Von Siebold's snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Pristipomoides,sieboldii,Unknown,Unknown,Pristipomoides sieboldii,3,NA,NA,3,2,2,3,3,3,3,2,2,NA,3,2.666666667,2.666666667,1.699673171,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Oblique-banded snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Pristipomoides,zonatus,Unknown,Unknown,Pristipomoides zonatus,3,1,3,3,2,2,3,3,3,3,2,2,NA,3,2.714285714,2.25,1.282237362,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Goldflag snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Pristipomoides,auricilla,Unknown,Unknown,Pristipomoides auricilla,3,NA,NA,3,3,3,3,3,3,3,2,2,NA,3,3,2.666666667,1.666666667,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Pink snapper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Pristipomoides,filamentosus,Unknown,Unknown,Pristipomoides filamentosus,3,1,3,2,2,2,2,3,2,3,2,2,NA,3,2.285714286,2.25,1.439688884,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Guam Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Lyretail grouper,,3,3,0.681999981,0.681999981,1.146999955,0.802999973,Variola,louti,Unknown,Unknown,Variola louti,3,NA,NA,2,2,1,3,3,3,3,2,2,NA,3,2.333333333,2.666666667,1.795054936,Serranidae,831e700e-8c3a-4505-8e98-4deb75b36fdc
Gulf of Alaska Shallow Water Flatfish Complex,NPFMC,Groundfish of the Gulf of Alaska,AFSC,Alaska Ecosystem Complex,Southern rock sole,,4,NA,0.045000002,0.045000002,NA,2.319999933,Lepidopsetta,bilineata,Unknown,Unknown,Lepidopsetta bilineata,NA,NA,NA,3,2,1,1,3,2,3,1,1,NA,NA,2,2,1.414213562,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Gulf of Alaska Shallow Water Flatfish Complex,NPFMC,Groundfish of the Gulf of Alaska,AFSC,Alaska Ecosystem Complex,Yellowfin sole,,4,NA,0.045000002,0.045000002,NA,2.319999933,Limanda,aspera,Unknown,Unknown,Limanda aspera,NA,1,3,3,2,1,1,3,2,3,1,1,NA,NA,2.142857143,1.666666667,1.085881357,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Gulf of Alaska Shallow Water Flatfish Complex,NPFMC,Groundfish of the Gulf of Alaska,AFSC,Alaska Ecosystem Complex,Butter sole,,4,NA,0.045000002,0.045000002,NA,2.319999933,Isopsetta,isolepis,Unknown,Unknown,Isopsetta isolepis,NA,NA,NA,3,2,2,2,3,3,3,1,1,NA,NA,2.5,2,1.118033989,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Gulf of Alaska Shallow Water Flatfish Complex,NPFMC,Groundfish of the Gulf of Alaska,AFSC,Alaska Ecosystem Complex,English sole,,4,NA,0.045000002,0.045000002,NA,2.319999933,Parophrys,vetulus,Unknown,Unknown,Parophrys vetulus,NA,NA,NA,3,2,2,2,3,2,3,1,1,NA,NA,2.333333333,2,1.201850425,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Gulf of Alaska Shallow Water Flatfish Complex,NPFMC,Groundfish of the Gulf of Alaska,AFSC,Alaska Ecosystem Complex,Sand sole,,4,NA,0.045000002,0.045000002,NA,2.319999933,Psettichthys,melanostictus,Unknown,Unknown,Psettichthys melanostictus,NA,NA,NA,3,2,1,2,3,2,3,1,1,NA,NA,2.166666667,2,1.301708279,Pleuronectidae,4c2220b9-68a8-4594-8dd8-229643e11c84
Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex,WPFMC,Hawaii Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Brigham's snapper,,3,3,0.356999993,0.356999993,1.975000024,1.713000059,Pristipomoides,zonatus,Unknown,Unknown,Pristipomoides zonatus,3.5,NA,NA,3,2,2,3,3,3,3,2,2,NA,3,2.666666667,2.666666667,1.699673171,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex,WPFMC,Hawaii Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Hawaiian grouper,,3,3,0.356999993,0.356999993,1.975000024,1.713000059,Hyporthodus,quernus,Unknown,Unknown,Hyporthodus quernus,3.5,1,3,2,2,1,2,3,2,3,2,2,NA,3,2.142857143,2.25,1.515649655,Serranidae,831e700e-8c3a-4505-8e98-4deb75b36fdc
Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex,WPFMC,Hawaii Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Von Siebold's snapper,,3,3,0.356999993,0.356999993,1.975000024,1.713000059,Pristipomoides,sieboldii,Unknown,Unknown,Pristipomoides sieboldii,3.5,NA,NA,3,2,2,3,3,3,3,2,2,NA,3,2.666666667,2.666666667,1.699673171,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex,WPFMC,Hawaii Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Silverjaw snapper,,3,3,0.356999993,0.356999993,1.975000024,1.713000059,Aphareus,rutilans,Unknown,Unknown,Aphareus rutilans,3.5,NA,NA,2,2,1,2,3,2,3,2,2,NA,3,2,2.666666667,1.943650632,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex,WPFMC,Hawaii Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Longtail snapper,,3,3,0.356999993,0.356999993,1.975000024,1.713000059,Etelis,coruscans,Unknown,Unknown,Etelis coruscans,3.5,NA,NA,2,2,1,1,2,2,3,2,2,NA,3,1.666666667,2.666666667,2.134374746,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex,WPFMC,Hawaii Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Pink snapper,,3,3,0.356999993,0.356999993,1.975000024,1.713000059,Pristipomoides,filamentosus,Unknown,Unknown,Pristipomoides filamentosus,3.5,1,3,2,2,2,2,3,2,3,2,2,NA,3,2.285714286,2.25,1.439688884,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Black trevally,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Caranx,lugubris,Unknown,Unknown,Caranx lugubris,3,NA,NA,2,2,2,3,3,3,3,2,2,NA,3,2.5,2.666666667,1.740051085,Carangidae,0eb09006-b566-4cf4-8767-ffab6f4ecfc1
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Giant trevally,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Caranx,ignobilis,Unknown,Unknown,Caranx ignobilis,3,1,3,2,2,2,3,3,2,3,2,2,NA,3,2.428571429,2.25,1.3744201,Carangidae,0eb09006-b566-4cf4-8767-ffab6f4ecfc1
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Ruby snapper,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Etelis,carbunculus,Unknown,Unknown,Etelis carbunculus,3,NA,NA,2,2,1,1,2,2,3,2,2,NA,3,1.666666667,2.666666667,2.134374746,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Flame snapper,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Etelis,coruscans,Unknown,Unknown,Etelis coruscans,3,NA,NA,2,2,1,1,2,2,3,2,2,NA,3,1.666666667,2.666666667,2.134374746,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Redgill emperor,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Lethrinus,rubrioperculatus,Unknown,Unknown,Lethrinus rubrioperculatus,3,NA,NA,3,2,2,2,2,2,3,2,2,NA,3,2.166666667,2.666666667,1.863389981,Lethrinidae,NA
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Yelloweye snapper,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Pristipomoides,flavipinnis,Unknown,Unknown,Pristipomoides flavipinnis,3,NA,NA,3,3,3,3,3,3,3,2,2,NA,3,3,2.666666667,1.666666667,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
Northern Mariana Islands Bottomfish Multi-species Complex,WPFMC,Mariana Archipelago Ecosystem,PIFSC,Pacific Islands Ecosystem Complex,Von Siebold's snapper,,3,3,0.790000021,0.790000021,1.424999952,1.080000043,Pristipomoides,sieboldii,Unknown,Unknown,Pristipomoides sieboldii,3,NA,NA,3,2,2,3,3,3,3,2,2,NA,3,2.666666667,2.666666667,1.699673171,Lutjanidae,107de00e-8571-4caf-b7dc-16476796dfee
