"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey"
"Dover sole - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Dover sole","Gulf of Alaska",NA,6,0.013,0.013,NA,4.580999851,"Microstomus","pacificus","Unknown","Unknown","Microstomus pacificus",NA,NA,NA,3,1,1,1,3,2,3,NA,1,NA,NA,1.833333333,2,1.536590743,"Pleuronectidae","cc3fd27a-ee4e-450e-9c43-ccf15edee7f8","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Dusky rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Dusky rockfish","Gulf of Alaska",NA,6,0.263999999,0.263999999,NA,1.995000005,"Sebastes","variabilis","No","No","Sebastes variabilis",NA,NA,NA,3,1,1,1,2,1,3,NA,1,1,NA,1.5,1.666666667,1.6414763,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Flathead sole - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Flathead sole","Gulf of Alaska",NA,6,0.217999995,0.217999995,NA,2.834000111,"Hippoglossoides","elassodon","No","No","Hippoglossoides elassodon",NA,1,3,3,2,1,2,3,2,3,NA,1,1,NA,2.285714286,1.5,0.87189683,"Pleuronectidae","b1d9363d-7ba2-4eda-9998-f45cd6d703f1","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Longnose skate - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Longnose skate","Gulf of Alaska",1,2,0.289999992,0.289999992,NA,NA,"Raja","rhina","Unknown","Unknown","Raja rhina",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Northern rockfish - Western / Central Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Northern rockfish","Western / Central Gulf of Alaska",NA,6,0.289000005,0.296999991,NA,1.368999958,"Sebastes","polyspinis","No","No","Sebastes polyspinis",NA,NA,NA,3,1,1,1,2,1,2,NA,1,1,NA,1.5,1.333333333,1.536590743,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Pacific cod - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific cod","Gulf of Alaska",NA,6,0.615999997,0.521000028,NA,0.899999976,"Gadus","macrocephalus","No","No","Gadus macrocephalus",NA,NA,NA,2,2,2,3,2,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","bba1800a-dd86-451d-a79b-c5944cfe5231","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Pacific cod - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific cod","Gulf of Alaska",NA,6,0.615999997,0.521000028,NA,0.899999976,"Gadus","macrocephalus","No","No","Gadus macrocephalus",NA,NA,NA,2,2,2,3,2,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","bba1800a-dd86-451d-a79b-c5944cfe5231","Alaska Ecosystem Complex","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer"
"Sharpchin rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Sharpchin rockfish","Gulf of Alaska",NA,2,0.089000002,0.089000002,NA,NA,"Sebastes","zacentrus","Unknown","Unknown","Sebastes zacentrus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Shortraker rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Shortraker rockfish","Gulf of Alaska",NA,2,0.666999996,0.666999996,NA,NA,"Sebastes","borealis","No","Unknown","Sebastes borealis",NA,1,2,2,1,1,1,2,1,3,NA,3,2,NA,1.428571429,2.25,2.007956114,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Shortraker rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Shortraker rockfish","Gulf of Alaska",NA,2,0.666999996,0.666999996,NA,NA,"Sebastes","borealis","No","Unknown","Sebastes borealis",NA,1,2,2,1,1,1,2,1,3,NA,3,2,NA,1.428571429,2.25,2.007956114,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer"
"Pacific chub mackerel - Pacific Coast","PFMC","Coastal Pelagic Species","SWFSC","California Current","Pacific chub mackerel","Pacific Coast",4,6,0.101999998,NA,2.565000057,NA,"Scomber","japonicus","Unknown","Unknown","Scomber japonicus",1,NA,NA,3,3,2,3,3,3,3,1,1,NA,1,2.833333333,1.666666667,0.687184271,"Scombridae","5ac54f3b-2422-4d31-9920-ec90c16d4fd5","California Current","California Current Ecosystem Survey (CCES)"
"Canary rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Canary rockfish","Pacific Coast",NA,6,0.938000023,0.938000023,1.402999997,0.876999974,"Sebastes","pinniger","No","No","Sebastes pinniger",1.5,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","Juvenile Rockfish Survey"
"Canary rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Canary rockfish","Pacific Coast",NA,6,0.938000023,0.938000023,1.402999997,0.876999974,"Sebastes","pinniger","No","No","Sebastes pinniger",1.5,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Groundfish Bottom Trawl"
"Canary rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Canary rockfish","Pacific Coast",NA,6,0.938000023,0.938000023,1.402999997,0.876999974,"Sebastes","pinniger","No","No","Sebastes pinniger",1.5,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","AFSC/NWFSC shelf bottom trawl survey"
"Copper rockfish - Northern California","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Copper rockfish","Northern California",NA,6,0.512000024,0.512000024,1.83099997,1.146999955,"Sebastes","caurinus","Unknown","Unknown","Sebastes caurinus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860",NA,NA
"Copper rockfish - Southern California","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Copper rockfish","Southern California",NA,6,1.120000005,1.120000005,0.637000024,0.398999989,"Sebastes","caurinus","Unknown","Unknown","Sebastes caurinus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Rockfish Hook and Line"
"Yelloweye rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Yelloweye rockfish","Pacific Coast",4,6,0.187999994,0.187999994,1.13499999,0.708999991,"Sebastes","ruberrimus","Unknown","Unknown","Sebastes ruberrimus",1.25,NA,NA,2,1,1,1,2,1,3,1,1,NA,1,1.333333333,1.666666667,1.795054936,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Groundfish Bottom Trawl"
"Yelloweye rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Yelloweye rockfish","Pacific Coast",4,6,0.187999994,0.187999994,1.13499999,0.708999991,"Sebastes","ruberrimus","Unknown","Unknown","Sebastes ruberrimus",1.25,NA,NA,2,1,1,1,2,1,3,1,1,NA,1,1.333333333,1.666666667,1.795054936,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","IPHC Longline Survey"
"Yelloweye rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Yelloweye rockfish","Pacific Coast",4,6,0.187999994,0.187999994,1.13499999,0.708999991,"Sebastes","ruberrimus","Unknown","Unknown","Sebastes ruberrimus",1.25,NA,NA,2,1,1,1,2,1,3,1,1,NA,1,1.333333333,1.666666667,1.795054936,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","AFSC/NWFSC shelf bottom trawl survey"
"King mackerel - Gulf of Mexico","SAFMC / GMFMC","Coastal Migratory Pelagic Resources of the Gulf of Mexico and South Atlantic","SEFSC","Gulf of Mexico","King mackerel","Gulf of Mexico",4,6,0.824000001,0.824000001,1.116000056,0.921999991,"Scomberomorus","cavalla","No","No","Scomberomorus cavalla",0.75,2,3,2,2,1,2,1,1,2,1,1,1,1,1.714285714,1.4,1.346499619,"Scombridae","ce1f9fac-c411-4c30-bb5c-33514551f843","Gulf of Mexico","SEAMAP-GOM Plankton"
"King mackerel - Gulf of Mexico","SAFMC / GMFMC","Coastal Migratory Pelagic Resources of the Gulf of Mexico and South Atlantic","SEFSC","Gulf of Mexico","King mackerel","Gulf of Mexico",4,6,0.824000001,0.824000001,1.116000056,0.921999991,"Scomberomorus","cavalla","No","No","Scomberomorus cavalla",0.75,2,3,2,2,1,2,1,1,2,1,1,1,1,1.714285714,1.4,1.346499619,"Scombridae","ce1f9fac-c411-4c30-bb5c-33514551f843","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Fall"
"Spanish mackerel - Gulf of Mexico","SAFMC / GMFMC","Coastal Migratory Pelagic Resources of the Gulf of Mexico and South Atlantic","SEFSC","Gulf of Mexico","Spanish mackerel","Gulf of Mexico",4,6,0.927999973,0.927999973,1.340000033,0.828000009,"Scomberomorus","maculatus","No","No","Scomberomorus maculatus",0.5,2,3,2,2,2,3,1,2,2,1,1,1,1,2.142857143,1.4,0.945882592,"Scombridae","ce1f9fac-c411-4c30-bb5c-33514551f843","Gulf of Mexico","SEAMAP Plankton_Fall"
"Spanish mackerel - Gulf of Mexico","SAFMC / GMFMC","Coastal Migratory Pelagic Resources of the Gulf of Mexico and South Atlantic","SEFSC","Gulf of Mexico","Spanish mackerel","Gulf of Mexico",4,6,0.927999973,0.927999973,1.340000033,0.828000009,"Scomberomorus","maculatus","No","No","Scomberomorus maculatus",0.5,2,3,2,2,2,3,1,2,2,1,1,1,1,2.142857143,1.4,0.945882592,"Scombridae","ce1f9fac-c411-4c30-bb5c-33514551f843","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Fall"
"Spanish mackerel - Southern Atlantic Coast","SAFMC / GMFMC","Coastal Migratory Pelagic Resources of the Gulf of Mexico and South Atlantic","SEFSC","Southeast Shelf","Spanish mackerel","Southern Atlantic Coast",NA,6,0.76700002,0.76700002,1.399999976,1.049999952,"Scomberomorus","maculatus","No","No","Scomberomorus maculatus",1.5,2,3,2,2,2,3,1,2,2,NA,1,1,1,2.142857143,1.4,0.945882592,"Scombridae","ce1f9fac-c411-4c30-bb5c-33514551f843","Southeast Shelf","MARMAP/SEAMAP South Atlantic Reef Fish (SCDNR)"
"Spanish mackerel - Southern Atlantic Coast","SAFMC / GMFMC","Coastal Migratory Pelagic Resources of the Gulf of Mexico and South Atlantic","SEFSC","Southeast Shelf","Spanish mackerel","Southern Atlantic Coast",NA,6,0.76700002,0.76700002,1.399999976,1.049999952,"Scomberomorus","maculatus","No","No","Scomberomorus maculatus",1.5,2,3,2,2,2,3,1,2,2,NA,1,1,1,2.142857143,1.4,0.945882592,"Scombridae","ce1f9fac-c411-4c30-bb5c-33514551f843","Southeast Shelf","Southeast Fishery-Independent Survey (SEFIS)"
"Common bluestripe snapper - American Samoa","WPFMC","American Samoa Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Common bluestripe snapper","American Samoa",NA,6,0.003,0.003,7.633999825,2.440999985,"Lutjanus","kasmira","Unknown","Unknown","Lutjanus kasmira",NA,NA,NA,3,2,2,2,2,2,3,NA,1,NA,NA,2.166666667,2,1.301708279,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee",NA,NA
"Pacific sleeper shark - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific sleeper shark","Bering Sea / Aleutian Islands",NA,1,0.32100001,0.32100001,NA,NA,"Somniosus","pacificus","Unknown","Unknown","Somniosus pacificus",NA,1,3,2,2,1,1,1,1,1,NA,3,NA,NA,1.571428571,1.666666667,1.576470986,"Somniosidae","50f67ea6-a922-4ede-a054-af9632cff470",NA,NA
"Shortraker rockfish - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Shortraker rockfish","Bering Sea / Aleutian Islands",NA,2,0.699999988,0.699999988,NA,NA,"Sebastes","borealis","Unknown","Unknown","Sebastes borealis",NA,1,2,2,1,1,1,2,1,3,NA,3,NA,NA,1.428571429,2.333333333,2.060865239,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Shortraker rockfish - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Shortraker rockfish","Bering Sea / Aleutian Islands",NA,2,0.699999988,0.699999988,NA,NA,"Sebastes","borealis","Unknown","Unknown","Sebastes borealis",NA,1,2,2,1,1,1,2,1,3,NA,3,NA,NA,1.428571429,2.333333333,2.060865239,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Yelloweye rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Yelloweye rockfish","Gulf of Alaska",NA,2,0.625,0.625,NA,NA,"Sebastes","ruberrimus","Unknown","Unknown","Sebastes ruberrimus",NA,NA,NA,2,1,1,1,2,1,3,NA,3,NA,NA,1.333333333,3,2.603416559,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","Alaska Department of Fish and Game SEO ROV survey"
"Yelloweye rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Yelloweye rockfish","Gulf of Alaska",NA,2,0.625,0.625,NA,NA,"Sebastes","ruberrimus","Unknown","Unknown","Sebastes ruberrimus",NA,NA,NA,2,1,1,1,2,1,3,NA,3,NA,NA,1.333333333,3,2.603416559,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","Alaska Department of Fish and Game SEO Submersible Survey"
"Red snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red snapper","Gulf of Mexico",4,6,0.823000014,0.823000014,1.409999967,0.699999988,"Lutjanus","campechanus","Unknown","Unknown","Lutjanus campechanus",1.75,2,3,2,2,2,2,3,2,3,1,1,NA,1,2.285714286,1.75,1.035714286,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP Gulf of Mexico Reef Fish"
"Red snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red snapper","Gulf of Mexico",4,6,0.823000014,0.823000014,1.409999967,0.699999988,"Lutjanus","campechanus","Unknown","Unknown","Lutjanus campechanus",1.75,2,3,2,2,2,2,3,2,3,1,1,NA,1,2.285714286,1.75,1.035714286,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP Plankton_Fall"
"Red snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red snapper","Gulf of Mexico",4,6,0.823000014,0.823000014,1.409999967,0.699999988,"Lutjanus","campechanus","Unknown","Unknown","Lutjanus campechanus",1.75,2,3,2,2,2,2,3,2,3,1,1,NA,1,2.285714286,1.75,1.035714286,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP-GOM Bottom Longline Survey"
"Red snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red snapper","Gulf of Mexico",4,6,0.823000014,0.823000014,1.409999967,0.699999988,"Lutjanus","campechanus","Unknown","Unknown","Lutjanus campechanus",1.75,2,3,2,2,2,2,3,2,3,1,1,NA,1,2.285714286,1.75,1.035714286,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Fall"
"Red snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red snapper","Gulf of Mexico",4,6,0.823000014,0.823000014,1.409999967,0.699999988,"Lutjanus","campechanus","Unknown","Unknown","Lutjanus campechanus",1.75,2,3,2,2,2,2,3,2,3,1,1,NA,1,2.285714286,1.75,1.035714286,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Summer"
"Copper rockfish - Oregon","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Copper rockfish","Oregon",NA,5,NA,NA,2.938999891,1.838999987,"Sebastes","caurinus","Unknown","Unknown","Sebastes caurinus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860",NA,NA
"Copper rockfish - Washington","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Copper rockfish","Washington",NA,5,0.836000025,0.836000025,1.674999952,1.046000004,"Sebastes","caurinus","Unknown","Unknown","Sebastes caurinus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860",NA,NA
"Darkblotched rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Darkblotched rockfish","Pacific Coast",NA,6,0.425999999,0.425999999,1.991000056,1.243999958,"Sebastes","crameri","No","No","Sebastes crameri",0,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Groundfish Bottom Trawl"
"Darkblotched rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Darkblotched rockfish","Pacific Coast",NA,6,0.425999999,0.425999999,1.991000056,1.243999958,"Sebastes","crameri","No","No","Sebastes crameri",0,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Darkblotched rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Darkblotched rockfish","Pacific Coast",NA,6,0.425999999,0.425999999,1.991000056,1.243999958,"Sebastes","crameri","No","No","Sebastes crameri",0,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","AFSC/NWFSC shelf bottom trawl survey"
"Dover sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Dover sole","Pacific Coast",NA,6,0.159999996,0.159999996,6.247000217,3.122999907,"Microstomus","pacificus","No","No","Microstomus pacificus",0.75,NA,NA,3,1,1,1,3,2,3,NA,1,1,1,1.833333333,1.5,1.269295518,"Pleuronectidae","cc3fd27a-ee4e-450e-9c43-ccf15edee7f8","California Current","West Coast Groundfish Bottom Trawl"
"Dover sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Dover sole","Pacific Coast",NA,6,0.159999996,0.159999996,6.247000217,3.122999907,"Microstomus","pacificus","No","No","Microstomus pacificus",0.75,NA,NA,3,1,1,1,3,2,3,NA,1,1,1,1.833333333,1.5,1.269295518,"Pleuronectidae","cc3fd27a-ee4e-450e-9c43-ccf15edee7f8","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Dover sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Dover sole","Pacific Coast",NA,6,0.159999996,0.159999996,6.247000217,3.122999907,"Microstomus","pacificus","No","No","Microstomus pacificus",0.75,NA,NA,3,1,1,1,3,2,3,NA,1,1,1,1.833333333,1.5,1.269295518,"Pleuronectidae","cc3fd27a-ee4e-450e-9c43-ccf15edee7f8","California Current","AFSC/NWFSC shelf bottom trawl survey"
"Quillback rockfish - California","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Quillback rockfish","California",NA,6,1.700000048,1.700000048,0.499000013,0.351999998,"Sebastes","maliger","Unknown","Unknown","Sebastes maliger",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860",NA,NA
"Quillback rockfish - Oregon","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Quillback rockfish","Oregon",NA,6,1.519999981,1.519999981,1.677999973,1.047999978,"Sebastes","maliger","Unknown","Unknown","Sebastes maliger",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Groundfish Bottom Trawl"
"Quillback rockfish - Washington","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Quillback rockfish","Washington",NA,6,0.920000017,0.920000017,1.54400003,0.964999974,"Sebastes","maliger","Unknown","Unknown","Sebastes maliger",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Groundfish Bottom Trawl"
"Squarespot rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Squarespot rockfish","Pacific Coast",NA,5,0.388000011,0.388000011,1.498000026,0.93599999,"Sebastes","hopkinsi","Unknown","Unknown","Sebastes hopkinsi",NA,NA,NA,3,1,1,1,2,2,3,NA,1,NA,NA,1.666666667,2,1.666666667,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Groundfish Bottom Trawl"
"Squarespot rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Squarespot rockfish","Pacific Coast",NA,5,0.388000011,0.388000011,1.498000026,0.93599999,"Sebastes","hopkinsi","Unknown","Unknown","Sebastes hopkinsi",NA,NA,NA,3,1,1,1,2,2,3,NA,1,NA,NA,1.666666667,2,1.666666667,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","California Current","West Coast Rockfish Hook and Line"
"Vermilion rockfish - Oregon","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Vermilion rockfish","Oregon",NA,6,0.939999998,0.939999998,2.921000004,1.825000048,"Sebastes","miniatus","Unknown","Unknown","Sebastes miniatus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860",NA,NA
"Vermilion rockfish - Washington","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Vermilion rockfish","Washington",NA,6,0.800000012,0.800000012,2.246000051,1.409000039,"Sebastes","miniatus","Unknown","Unknown","Sebastes miniatus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860",NA,NA
