"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey","type","type_and_region"
"Giant trevally - Main Hawaiian Islands","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Giant trevally","Main Hawaiian Islands",2,NA,1.059000015,NA,NA,NA,"Caranx","ignobilis","Unknown","Unknown","Caranx ignobilis",NA,1,3,2,2,2,3,3,2,3,3,3,NA,NA,2.428571429,2.333333333,1.450623449,"Carangidae","0eb09006-b566-4cf4-8767-ffab6f4ecfc1","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Goatfish (Parupeneus porphyreus) - Main Hawaiian Islands","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Goatfish (Parupeneus porphyreus)","Main Hawaiian Islands",2,NA,1.851999998,NA,NA,NA,"Parupeneus","porphyreus","Unknown","Unknown","Parupeneus porphyreus",NA,NA,NA,3,3,3,3,3,3,3,3,3,NA,NA,3,3,2,"Mullidae","c14901ae-aad3-493d-8f0a-8436207f19f8","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Spectacled parrotfish - Main Hawaiian Islands","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Spectacled parrotfish","Main Hawaiian Islands",2,NA,0.474000007,NA,NA,NA,"Chlorurus","perspicillatus","Unknown","Unknown","Chlorurus perspicillatus",NA,1,2,3,2,2,2,2,2,3,3,3,NA,NA,2.142857143,2.333333333,1.585077807,"Scaridae","1090f2c9-8b5e-4f66-8749-6add8ef9fdf4","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Twosaddle goatfish - Main Hawaiian Islands","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Twosaddle goatfish","Main Hawaiian Islands",2,NA,0.388999999,NA,NA,NA,"Parupeneus","insularis","Unknown","Unknown","Parupeneus insularis",NA,NA,NA,3,3,3,3,3,3,3,3,3,NA,NA,3,3,2,"Mullidae","c14901ae-aad3-493d-8f0a-8436207f19f8","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Yellowfin goatfish - Main Hawaiian Islands","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Yellowfin goatfish","Main Hawaiian Islands",2,NA,0.421999991,NA,NA,NA,"Mulloidichthys","vanicolensis","Unknown","Unknown","Mulloidichthys vanicolensis",NA,1,3,3,3,3,3,3,3,3,3,3,NA,NA,3,2.333333333,1.333333333,"Mullidae","c14901ae-aad3-493d-8f0a-8436207f19f8","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Yellowstripe goatfish - Main Hawaiian Islands","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Yellowstripe goatfish","Main Hawaiian Islands",2,NA,0.515999973,NA,NA,NA,"Mulloidichthys","flavolineatus","Unknown","Unknown","Mulloidichthys flavolineatus",NA,1,3,3,3,3,3,3,3,3,3,3,NA,NA,3,2.333333333,1.333333333,"Mullidae","c14901ae-aad3-493d-8f0a-8436207f19f8","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Hogfish - Southeast Florida","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Hogfish","Southeast Florida",4,NA,1.593999982,1.593999982,0.465999991,0.382999986,"Lachnolaimus","maximus","Unknown","Unknown","Lachnolaimus maximus",1.25,2,2,3,2,2,2,3,3,3,1,1,NA,1,2.428571429,1.75,0.942884199,"Labridae","1dae0e58-2cdd-4273-bf4f-feea20f55bbb","Southeast Shelf","Epifaunal (small fish and macro-invertebrates) Sampling","visual","Southeast Shelf visual"
"Hogfish - Southeast Florida","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Hogfish","Southeast Florida",4,NA,1.593999982,1.593999982,0.465999991,0.382999986,"Lachnolaimus","maximus","Unknown","Unknown","Lachnolaimus maximus",1.25,2,2,3,2,2,2,3,3,3,1,1,NA,1,2.428571429,1.75,0.942884199,"Labridae","1dae0e58-2cdd-4273-bf4f-feea20f55bbb","Southeast Shelf","Florida Keys/Southeast Reef Fish Visual Census (RVC)","visual","Southeast Shelf visual"
"Hogfish - Southeast Florida","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Hogfish","Southeast Florida",4,NA,1.593999982,1.593999982,0.465999991,0.382999986,"Lachnolaimus","maximus","Unknown","Unknown","Lachnolaimus maximus",1.25,2,2,3,2,2,2,3,3,3,1,1,NA,1,2.428571429,1.75,0.942884199,"Labridae","1dae0e58-2cdd-4273-bf4f-feea20f55bbb","Gulf of Mexico","Panama City Laboratory Reef Fish Trap/Video","visual","Gulf of Mexico visual"
"Hogfish - Southeast Florida","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Hogfish","Southeast Florida",4,NA,1.593999982,1.593999982,0.465999991,0.382999986,"Lachnolaimus","maximus","Unknown","Unknown","Lachnolaimus maximus",1.25,2,2,3,2,2,2,3,3,3,1,1,NA,1,2.428571429,1.75,0.942884199,"Labridae","1dae0e58-2cdd-4273-bf4f-feea20f55bbb","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Summer","bottom trawl","Gulf of Mexico bottom trawl"
"English sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","English sole","Pacific Coast",3,NA,0.052999999,0.052999999,7.032000065,3.516000032,"Parophrys","vetulus","No","No","Parophrys vetulus",0.25,NA,NA,3,2,2,2,3,2,3,2,2,1,1,2.333333333,1.75,1.003466215,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","West Coast","West Coast Groundfish Bottom Trawl","bottom trawl","West Coast bottom trawl"
"English sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","English sole","Pacific Coast",3,NA,0.052999999,0.052999999,7.032000065,3.516000032,"Parophrys","vetulus","No","No","Parophrys vetulus",0.25,NA,NA,3,2,2,2,3,2,3,2,2,1,1,2.333333333,1.75,1.003466215,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","West Coast","AFSC/NWFSC shelf bottom trawl survey","bottom trawl","West Coast bottom trawl"
"Tilefish - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Tilefish","Gulf of Mexico",4,NA,NA,NA,NA,NA,"Lopholatilus","chamaeleonticeps","Unknown","Unknown","Lopholatilus chamaeleonticeps",0.5,1,2,2,1,1,1,3,2,3,1,1,NA,1,1.714285714,1.5,1.379514851,"Malacanthidae",NA,"Gulf of Mexico","Gulf of Mexico Pelagic Longline","hook and line","Gulf of Mexico hook and line"
"Tilefish - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Tilefish","Gulf of Mexico",4,NA,NA,NA,NA,NA,"Lopholatilus","chamaeleonticeps","Unknown","Unknown","Lopholatilus chamaeleonticeps",0.5,1,2,2,1,1,1,3,2,3,1,1,NA,1,1.714285714,1.5,1.379514851,"Malacanthidae",NA,"Gulf of Mexico","MARMAP","hook and line","Gulf of Mexico hook and line"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Arctic flounder","",NA,2,0.166999996,0.166999996,NA,NA,"Liopsetta","glacialis","Unknown","Unknown","Liopsetta glacialis",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Arctic flounder","",NA,2,0.166999996,0.166999996,NA,NA,"Liopsetta","glacialis","Unknown","Unknown","Liopsetta glacialis",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Rockfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Shortspine thornyhead","",NA,2,0.593999982,0.593999982,NA,NA,"Sebastolobus","alascanus","Unknown","Unknown","Sebastolobus alascanus",2,1,3,2,1,1,1,3,1,3,NA,3,NA,2,1.714285714,2.25,1.793198602,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Rockfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Shortspine thornyhead","",NA,2,0.593999982,0.593999982,NA,NA,"Sebastolobus","alascanus","Unknown","Unknown","Sebastolobus alascanus",2,1,3,2,1,1,1,3,1,3,NA,3,NA,2,1.714285714,2.25,1.793198602,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Black grouper - Southern Atlantic Coast / Gulf of Mexico","SAFMC / GMFMC","Snapper-Grouper Fishery of the South Atlantic Region / Reef Fish Resources of the Gulf of Mexico","SEFSC","Southeast Shelf / Gulf of Mexico","Black grouper","",4,NA,0.5,0.5,1.618999958,1.399999976,"Mycteroperca","bonaci","Unknown","Unknown","Mycteroperca bonaci",1.5,2,2,2,2,1,2,2,2,3,1,1,NA,1,1.857142857,1.75,1.366975658,"Serranidae","831e700e-8c3a-4505-8e98-4deb75b36fdc","Gulf of Mexico","Dry Tortugas Reef Fish Visual Census (RVC)","visual","Gulf of Mexico visual"
"Black grouper - Southern Atlantic Coast / Gulf of Mexico","SAFMC / GMFMC","Snapper-Grouper Fishery of the South Atlantic Region / Reef Fish Resources of the Gulf of Mexico","SEFSC","Southeast Shelf / Gulf of Mexico","Black grouper","",4,NA,0.5,0.5,1.618999958,1.399999976,"Mycteroperca","bonaci","Unknown","Unknown","Mycteroperca bonaci",1.5,2,2,2,2,1,2,2,2,3,1,1,NA,1,1.857142857,1.75,1.366975658,"Serranidae","831e700e-8c3a-4505-8e98-4deb75b36fdc","Southeast Shelf","Florida Keys/Southeast Reef Fish Visual Census (RVC)","visual","Southeast Shelf visual"
"Black grouper - Southern Atlantic Coast / Gulf of Mexico","SAFMC / GMFMC","Snapper-Grouper Fishery of the South Atlantic Region / Reef Fish Resources of the Gulf of Mexico","SEFSC","Southeast Shelf / Gulf of Mexico","Black grouper","",4,NA,0.5,0.5,1.618999958,1.399999976,"Mycteroperca","bonaci","Unknown","Unknown","Mycteroperca bonaci",1.5,2,2,2,2,1,2,2,2,3,1,1,NA,1,1.857142857,1.75,1.366975658,"Serranidae","831e700e-8c3a-4505-8e98-4deb75b36fdc","Gulf of Mexico","Gulf of Mexico Pelagic Longline","hook and line","Gulf of Mexico hook and line"
"Gulf of Alaska Sculpin Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Yellow irish lord","",NA,2,0.108999997,0.108999997,NA,NA,"Hemilepidotus","jordani","Unknown","Unknown","Hemilepidotus jordani",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Main Hawaiian Islands Deep 7 Bottomfish Multi-species Complex","WPFMC","Hawaii Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Squirrelfish snapper","",3,3,0.356999993,0.356999993,1.975000024,1.713000059,"Etelis","carbunculus","Unknown","Unknown","Etelis carbunculus",3.5,NA,NA,2,2,1,1,2,2,3,2,2,NA,3,1.666666667,2.666666667,2.134374746,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Pacific Islands","Main Hawaiian Island (MHI) Insular Bottomfish Survey (Cooperative Research)","hook and line","Pacific Islands hook and line"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butter sole","",NA,2,0.166999996,0.166999996,NA,NA,"Isopsetta","isolepis","Unknown","Unknown","Isopsetta isolepis",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butter sole","",NA,2,0.166999996,0.166999996,NA,NA,"Isopsetta","isolepis","Unknown","Unknown","Isopsetta isolepis",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Curlfin sole","",NA,2,0.166999996,0.166999996,NA,NA,"Pleuronichthys","decurrens","Unknown","Unknown","Pleuronichthys decurrens",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Curlfin sole","",NA,2,0.166999996,0.166999996,NA,NA,"Pleuronichthys","decurrens","Unknown","Unknown","Pleuronichthys decurrens",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Deepsea sole","",NA,2,0.166999996,0.166999996,NA,NA,"Embassichthys","bathybius","Unknown","Unknown","Embassichthys bathybius",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Deepsea sole","",NA,2,0.166999996,0.166999996,NA,NA,"Embassichthys","bathybius","Unknown","Unknown","Embassichthys bathybius",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","English sole","",NA,2,0.166999996,0.166999996,NA,NA,"Parophrys","vetulus","Unknown","Unknown","Parophrys vetulus",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","English sole","",NA,2,0.166999996,0.166999996,NA,NA,"Parophrys","vetulus","Unknown","Unknown","Parophrys vetulus",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Longhead dab","",NA,2,0.166999996,0.166999996,NA,NA,"Limanda","proboscidea","Unknown","Unknown","Limanda proboscidea",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Longhead dab","",NA,2,0.166999996,0.166999996,NA,NA,"Limanda","proboscidea","Unknown","Unknown","Limanda proboscidea",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Petrale sole","",NA,2,0.166999996,0.166999996,NA,NA,"Eopsetta","jordani","Unknown","Unknown","Eopsetta jordani",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Petrale sole","",NA,2,0.166999996,0.166999996,NA,NA,"Eopsetta","jordani","Unknown","Unknown","Eopsetta jordani",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughscale sole","",NA,2,0.166999996,0.166999996,NA,NA,"Clidoderma","asperrimum","Unknown","Unknown","Clidoderma asperrimum",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughscale sole","",NA,2,0.166999996,0.166999996,NA,NA,"Clidoderma","asperrimum","Unknown","Unknown","Clidoderma asperrimum",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sand sole","",NA,2,0.166999996,0.166999996,NA,NA,"Psettichthys","melanostictus","Unknown","Unknown","Psettichthys melanostictus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sand sole","",NA,2,0.166999996,0.166999996,NA,NA,"Psettichthys","melanostictus","Unknown","Unknown","Psettichthys melanostictus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Slender sole","",NA,2,0.166999996,0.166999996,NA,NA,"Lyopsetta","exilis","Unknown","Unknown","Lyopsetta exilis",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Slender sole","",NA,2,0.166999996,0.166999996,NA,NA,"Lyopsetta","exilis","Unknown","Unknown","Lyopsetta exilis",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sakhalin sole","",NA,2,0.166999996,0.166999996,NA,NA,"Limanda","sakhalinensis","Unknown","Unknown","Limanda sakhalinensis",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sakhalin sole","",NA,2,0.166999996,0.166999996,NA,NA,"Limanda","sakhalinensis","Unknown","Unknown","Limanda sakhalinensis",NA,NA,NA,3,2,2,2,3,2,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Yellow irish lord","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","jordani","Unknown","Unknown","Hemilepidotus jordani",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Yellow irish lord","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","jordani","Unknown","Unknown","Hemilepidotus jordani",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Yellow irish lord","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","jordani","Unknown","Unknown","Hemilepidotus jordani",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Antlered sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Enophrys","diceraus","Unknown","Unknown","Enophrys diceraus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Antlered sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Enophrys","diceraus","Unknown","Unknown","Enophrys diceraus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Antlered sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Enophrys","diceraus","Unknown","Unknown","Enophrys diceraus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Arctic staghorn sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Gymnocanthus","tricuspis","Unknown","Unknown","Gymnocanthus tricuspis",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
